"Страна";"Город";"Дата";"Индекс"
Россия;Ангарск;18.03.2020;1.2
Россия;Сертолово;22.04.2020;3
Россия;Бийск;12.06.2020;1.9
Россия;Гусь-Хрустальный;23.02.2020;2.8
Россия;Обнинск;03.06.2020;1.5
Россия;Егорьевск;18.04.2020;3.4
Россия;Феодосия;26.04.2020;4
Россия;Долгопрудный;26.09.2020;1.8
Россия;Сосновый Бор;27.05.2020;1.3
Россия;Мурино;18.03.2020;2.4
Россия;Боровичи;29.06.2020;1.2
Россия;Шадринск;29.03.2020;3.4
Россия;Асбест;23.09.2020;1.6
Россия;Тихвин;21.07.2020;1.2
Россия;Лабинск;25.04.2020;2.8
Россия;Саранск;26.05.2020;1.6
Россия;Североморск;15.03.2020;3.8
Россия;Россошь;22.08.2020;2.2
Россия;Ногинск;30.03.2020;2.9
Россия;Каспийск;25.05.2020;3.8
Россия;Ханты-Мансийск;26.02.2020;0.4
Россия;Лыткарино;04.08.2020;1.6
Россия;Лиски;13.07.2020;1.9
Россия;Оренбург;13.07.2020;1.2
Россия;Анжеро-Судженск;14.07.2020;1.6
Россия;Кинешма;10.05.2020;3
Россия;Магадан;29.04.2020;1.6
Россия;Магнитогорск;09.06.2020;1.3
Россия;Егорьевск;07.09.2020;1
Россия;Чайковский;12.07.2020;2.5
Россия;Долгопрудный;04.06.2020;2.1
Россия;Батайск;17.07.2020;2.2
Россия;Феодосия;15.09.2020;1.6
Россия;Туймазы;28.07.2020;1.5
Россия;Сертолово;11.09.2020;2
Россия;Ревда;08.03.2020;2.7
Россия;Гусь-Хрустальный;14.07.2020;1.5
Россия;Пятигорск;05.03.2020;0.1
Россия;Новый Уренгой;11.07.2020;2.1
Россия;Ялта;09.03.2020;2.3
Россия;Одинцово;03.09.2020;1.1
Россия;Ангарск;22.06.2020;1.4
Россия;Великие Луки;25.03.2020;1.4
Россия;Щербинка;12.08.2020;1.3
Россия;Обнинск;07.09.2020;0.5
Россия;Реутов;15.03.2020;2.4
Россия;Ноябрьск;20.06.2020;2.6
Россия;Александров;16.05.2020;2.4
Россия;Рыбинск;23.02.2020;3.1
Россия;Георгиевск;13.07.2020;1.4
Россия;Киселёвск;15.06.2020;1.6
Россия;Кирово-Чепецк;01.06.2020;1.7
Россия;Белгород;14.05.2020;1.2
Россия;Павлово;04.03.2020;0.6
Россия;Красное Село;15.08.2020;2
Россия;Черемхово;27.09.2020;2.8
Россия;Белорецк;29.05.2020;1.4
Россия;Норильск;16.09.2020;1.2
Россия;Раменское;13.05.2020;2.7
Россия;Чистополь;13.08.2020;1.6
Россия;Рязань;02.04.2020;3.3
Россия;Прохладный;17.09.2020;1.6
Россия;Новомосковск;20.07.2020;1.3
Россия;Новоалтайск;21.07.2020;1.7
Россия;Киров;09.04.2020;2.6
Россия;Серов;29.05.2020;1.7
Россия;Заречный;11.07.2020;2.9
Россия;Липецк;21.09.2020;1
Россия;Астрахань;18.05.2020;2
Россия;Ишим;20.03.2020;1.3
Россия;Якутск;26.06.2020;1.2
Россия;Ижевск;21.05.2020;1.3
Россия;Кисловодск;31.03.2020;3
Россия;Минусинск;24.09.2020;1.1
Россия;Евпатория;13.08.2020;1.7
Россия;Новокузнецк;28.03.2020;2.9
Россия;Щекино;30.08.2020;2.7
Россия;Вологда;24.05.2020;3.5
Россия;Элиста;22.04.2020;3
Россия;Октябрьский;13.05.2020;2.1
Россия;Лысьва;22.07.2020;1.9
Россия;Кунгур;09.05.2020;2.5
Россия;Братск;06.07.2020;1.4
Россия;Зеленоград;10.06.2020;1.6
Россия;Новоуральск;09.08.2020;3.5
Россия;Тула;03.04.2020;3
Россия;Усолье-Сибирское;23.03.2020;1.6
Россия;Рославль;14.05.2020;1.9
Россия;Чехов;27.02.2020;1.4
Россия;Ковров;01.07.2020;2.4
Россия;Владимир;09.04.2020;2.5
Россия;Туапсе;11.03.2020;0.9
Россия;Шахты;12.03.2020;1.3
Россия;Бузулук;11.09.2020;1.5
Россия;Люберцы;02.04.2020;3.7
Россия;Соликамск;15.08.2020;2.6
Россия;Миасс;28.05.2020;1.3
Россия;Буйнакск;10.09.2020;1.4
Россия;Воркута;24.09.2020;1.9
Россия;Жуковский;03.07.2020;0.9
Россия;Балаково;18.05.2020;2.3
Россия;Брянск;10.03.2020;0.7
Россия;Стерлитамак;19.04.2020;3.4
Россия;Каменск-Уральский;22.04.2020;2.6
Россия;Дмитров;20.08.2020;0.8
Россия;Комсомольск-на-Амуре;25.08.2020;2
Россия;Новотроицк;07.05.2020;2.3
Россия;Нерюнгри;31.08.2020;2.1
Россия;Улан-Удэ;02.09.2020;0.9
Россия;Нижнекамск;05.05.2020;2.6
Россия;Тольятти;13.07.2020;1.1
Россия;Бердск;29.03.2020;3.3
Россия;Тамбов;11.03.2020;0.5
Россия;Первоуральск;09.05.2020;2.5
Россия;Железнодорожный;09.08.2020;2.4
Россия;Свободный;12.05.2020;1.6
Россия;Коломна;26.07.2020;2.1
Россия;Урус-Мартан;18.03.2020;2.5
Россия;Котельники;27.08.2020;0.1
Россия;Сургут;23.07.2020;1.1
Россия;Великий Новгород;23.02.2020;2.7
Россия;Мурманск;16.03.2020;1.2
Россия;Волгоград;14.05.2020;1.9
Россия;Солнечногорск;27.07.2020;0.7
Россия;Волжский;09.03.2020;2.7
Россия;Глазов;28.07.2020;1.4
Россия;Юрга;28.07.2020;1.6
Россия;Петропавловск-Камчатский;17.07.2020;1
Россия;Таганрог;08.04.2020;3.1
Россия;Зеленодольск;18.05.2020;1.9
Россия;Нефтекамск;03.06.2020;1.3
Россия;Псков;02.04.2020;3.4
Россия;Петергоф;11.03.2020;1.2
Россия;Всеволожск;05.09.2020;2
Россия;Минеральные Воды;25.08.2020;0.9
Россия;Воронеж;27.06.2020;2.1
Россия;Муром;27.04.2020;2.6
Россия;Гатчина;09.05.2020;2.8
Россия;Северск;24.03.2020;2.1
Россия;Апатиты;03.09.2020;1.8
Россия;Дербент;10.08.2020;1.6
Россия;Белореченск;24.09.2020;0.9
Россия;Кировск;26.08.2020;2.3
Россия;Кириши;08.07.2020;1.5
Россия;Назрань;12.03.2020;0.2
Россия;Белогорск;29.02.2020;2.3
Россия;Нефтеюганск;16.06.2020;1.3
Россия;Озёрск;03.04.2020;3.7
Россия;Сергиев Посад;27.06.2020;1.4
Россия;Смоленск;17.08.2020;1
Россия;Санкт-Петербург;04.04.2020;3.8
Россия;Выборг;15.08.2020;1.3
Россия;Воткинск;25.05.2020;1.8
Россия;Тверь;19.07.2020;2.2
Россия;Донской;29.06.2020;1.8
Россия;Берёзовский;11.03.2020;0.5
Россия;Новомосковск;24.06.2020;2.1
Россия;Серов;04.06.2020;1.7
Россия;Киров;18.03.2020;1.2
Россия;Чистополь;03.08.2020;1.4
Россия;Раменское;17.04.2020;3.3
Россия;Прохладный;22.08.2020;2.6
Россия;Рязань;23.03.2020;1.2
Россия;Элиста;14.05.2020;2.6
Россия;Щекино;09.09.2020;1.8
Россия;Кисловодск;25.03.2020;1.4
Россия;Братск;30.06.2020;1.3
Россия;Евпатория;03.08.2020;1.8
Россия;Кунгур;29.04.2020;2.3
Россия;Нальчик;05.08.2020;1.3
Россия;Алексин;27.07.2020;1.8
Россия;Лысьва;17.08.2020;2.1
Россия;Астрахань;13.06.2020;2.5
Россия;Липецк;26.08.2020;1
Россия;Лениногорск;06.08.2020;1.8
Россия;Заречный;01.07.2020;2.6
Россия;Ижевск;12.06.2020;2.3
Россия;Якутск;18.07.2020;1.8
Россия;Ишим;15.04.2020;2.5
Россия;Славянск-на-Кубани;11.03.2020;0.6
Россия;Альметьевск;17.03.2020;0.8
Россия;Кирово-Чепецк;07.06.2020;2.7
Россия;Георгиевск;21.06.2020;2.4
Россия;Киселёвск;24.05.2020;2.7
Россия;Ноябрьск;16.07.2020;1.8
Россия;Реутов;10.04.2020;2.7
Россия;Новосибирск;08.04.2020;2.5
Россия;Норильск;25.08.2020;1.5
Россия;Белорецк;04.06.2020;1.2
Россия;Архангельск;18.05.2020;1.8
Россия;Находка;21.08.2020;1.4
Россия;Белгород;22.04.2020;1.8
Россия;Красное Село;24.07.2020;1.4
Россия;Гудермес;02.03.2020;0.9
Россия;Армавир;29.04.2020;2.2
Россия;Калининград;15.09.2020;0.6
Россия;Сертолово;05.09.2020;2.3
Россия;Грозный;28.05.2020;2.7
Россия;Гусь-Хрустальный;22.06.2020;1.5
Россия;Искитим;29.02.2020;2.5
Россия;Чайковский;02.07.2020;1.5
Россия;Егорьевск;01.09.2020;1
Россия;Саратов;24.09.2020;1.1
Россия;Сосновый Бор;24.09.2020;1
Россия;Феодосия;24.08.2020;1.9
Россия;Долгопрудный;29.05.2020;2.6
Россия;Иваново;06.08.2020;0.7
Россия;Щербинка;02.08.2020;2.3
Россия;Великие Луки;31.03.2020;3.2
Россия;Уфа;01.06.2020;1
Россия;Когалым;21.09.2020;1.2
Россия;Новый Уренгой;01.07.2020;2.3
Россия;Владивосток;17.05.2020;3
Россия;Одинцово;13.09.2020;2.5
Россия;Пятигорск;24.02.2020;1.9
Россия;Арзамас;02.07.2020;1.1
Россия;Каспийск;16.06.2020;2.3
Россия;Боровичи;05.07.2020;2.8
Россия;Шадринск;04.04.2020;3.5
Россия;Ишимбай;20.07.2020;1.9
Россия;Салават;25.02.2020;1.4
Россия;Мурино;09.04.2020;3.4
Россия;Энгельс;19.08.2020;1.4
Россия;Тихвин;16.08.2020;2.3
Россия;Магнитогорск;30.05.2020;2.2
Россия;Колпино;03.04.2020;3.7
Россия;Лиски;21.06.2020;2.7
Россия;Лыткарино;10.08.2020;1.6
Россия;Ханты-Мансийск;03.03.2020;0.4
Россия;Анжеро-Судженск;22.06.2020;1.5
Россия;Щелково;16.04.2020;3.3
Россия;Оренбург;21.06.2020;2.4
Россия;Северодвинск;27.09.2020;3.1
Россия;Бор;09.07.2020;1.1
Россия;Белогорск;23.02.2020;2.8
Россия;Белебей;04.03.2020;1.3
Россия;Кириши;28.06.2020;2.8
Россия;Всеволожск;11.09.2020;1.3
Россия;Псков;23.03.2020;1.3
Россия;Муром;03.05.2020;3
Россия;Химки;13.03.2020;1
Россия;Минеральные Воды;16.09.2020;0.7
Россия;Выборг;24.07.2020;0.9
Россия;Фрязино;13.06.2020;2.6
Россия;Санкт-Петербург;29.03.2020;3.6
Россия;Полевской;11.03.2020;1.4
Россия;Симферополь;23.08.2020;2.6
Россия;Тверь;23.06.2020;0.9
Россия;Кумертау;23.09.2020;1.7
Россия;Сергиев Посад;07.07.2020;1
Россия;Воткинск;16.06.2020;1.3
Россия;Озёрск;24.03.2020;2
Россия;Смоленск;22.07.2020;1
Россия;Сургут;14.08.2020;1.2
Россия;Волгоград;22.04.2020;2.5
Россия;Мурманск;11.04.2020;3.7
Россия;Великий Новгород;29.02.2020;2.3
Россия;Свободный;16.04.2020;1.5
Россия;Первоуральск;29.04.2020;2.3
Россия;Котельники;22.09.2020;0.1
Россия;Урус-Мартан;09.04.2020;3.3
Россия;Прокопьевск;15.08.2020;2.2
Россия;Барнаул;03.09.2020;0.8
Россия;Кузнецк;12.05.2020;1.8
Россия;Нефтекамск;28.05.2020;1.4
Россия;Зеленодольск;13.06.2020;2.2
Россия;Котлас;29.09.2020;1
Россия;Таганрог;17.03.2020;1.1
Россия;Петропавловск-Камчатский;25.06.2020;1
Россия;Краснокамск;01.06.2020;1.9
Россия;Елабуга;25.04.2020;3.3
Россия;Юрга;19.08.2020;1.5
Россия;Красногорск;27.05.2020;2.4
Россия;Глазов;19.08.2020;1.7
Россия;Солнечногорск;18.08.2020;0.7
Россия;Серпухов;29.09.2020;1.2
Россия;Каменск-Уральский;14.05.2020;1.8
Россия;Сызрань;04.08.2020;1.6
Россия;Балаково;13.06.2020;2.4
Россия;Дзержинский;29.05.2020;1.6
Россия;Новочебоксарск;26.09.2020;2.2
Россия;Бердск;04.04.2020;3.5
Россия;Тольятти;21.06.2020;2.6
Россия;Нерюнгри;10.09.2020;2
Россия;Новотроицк;01.05.2020;3.1
Россия;Нижнекамск;25.04.2020;3.4
Россия;Улан-Удэ;08.09.2020;0.9
Россия;Владимир;18.03.2020;0.6
Россия;Ковров;11.07.2020;2.2
Россия;Чехов;04.03.2020;1.2
Россия;Рославль;22.04.2020;2.5
Россия;Усолье-Сибирское;02.04.2020;3.2
Россия;Зеленогорск;08.06.2020;1.9
Россия;Златоуст;26.09.2020;2
Россия;Иркутск;16.09.2020;0.5
Россия;Зеленоград;31.05.2020;3.6
Россия;Белово;14.03.2020;1.8
Россия;Тула;24.03.2020;1.2
Россия;Камышин;06.04.2020;3.1
Россия;Сарапул;29.02.2020;2.3
Россия;Миасс;03.06.2020;1.2
Россия;Горно-Алтайск;27.09.2020;2.4
Россия;Воскресенск;07.07.2020;1.2
Россия;Махачкала;28.02.2020;0.9
Россия;Лесосибирск;25.07.2020;2.4
Россия;Буйнакск;31.08.2020;1.5
Россия;Жуковский;09.07.2020;0.9
Россия;Копейск;17.09.2020;1.7
Россия;Калуга;10.03.2020;0.7
Россия;Соликамск;24.07.2020;1.8
Россия;Ангарск;27.09.2020;2.9
Россия;Солнечногорск;09.04.2020;2.5
Россия;Волжский;24.06.2020;2
Россия;Глазов;08.04.2020;3.1
Россия;Юрга;08.04.2020;2.7
Россия;Обнинск;13.08.2020;0.9
Россия;Уссурийск;06.06.2020;1.7
Россия;Таганрог;28.07.2020;1.5
Россия;Котлас;21.05.2020;1.5
Россия;Первоуральск;30.08.2020;2.6
